cash_assistance_id,beneficiary_id,project_id,country,amount,currency,payment_method,payment_date
2386,453,2,Somalia,406.47,USD,Voucher,2025-03-15
2387,2076,8,Uganda,368.51,USD,Cash,2024-10-11
2388,2764,8,Ethiopia,398.92,USD,Bank Transfer,2024-11-29
2389,527,13,Uganda,337.18,USD,Bank Transfer,2024-09-18
2390,3554,16,Uganda,35.19,USD,Cash,2025-08-30
2391,4113,23,Ethiopia,213.04,USD,Bank Transfer,2024-09-16
2392,1857,8,Kenya,484.99,USD,Voucher,2024-12-20
2393,2179,11,Ethiopia,470.18,USD,Mobile Money,2025-10-24
2394,3424,13,Ethiopia,321.76,USD,Mobile Money,2025-10-02
2395,2719,15,South Sudan,73.88,USD,Bank Transfer,2024-11-12
2396,1041,8,Ethiopia,257.99,USD,Mobile Money,2024-09-04
2397,66,9,Somalia,48.07,USD,Bank Transfer,2024-12-30
2398,1715,22,Ethiopia,153.54,USD,Voucher,2025-11-30
2399,2695,19,Somalia,375.59,USD,Mobile Money,2024-07-30
2400,4854,23,Somalia,287.06,USD,Mobile Money,2026-02-09
2401,753,19,Ethiopia,39.76,USD,Cash,2025-07-31
2402,2003,16,South Sudan,469.18,USD,Voucher,2026-05-11
2403,1818,2,Somalia,447.09,USD,Voucher,2026-04-25
2404,3608,6,Kenya,364.35,USD,Cash,2026-01-05
2405,2342,23,South Sudan,355.37,USD,Mobile Money,2025-06-23
2406,2763,19,Uganda,368.4,USD,Bank Transfer,2025-08-22
2407,4823,20,Uganda,314.72,USD,Bank Transfer,2025-09-22
2408,4773,6,Kenya,455.27,USD,Bank Transfer,2025-05-02
2409,1756,18,Somalia,427.76,USD,Bank Transfer,2024-12-07
2410,3259,6,Uganda,135.97,USD,Mobile Money,2026-03-19
2411,2514,26,Somalia,398.19,USD,Cash,2024-09-14
2412,2306,7,Kenya,226.83,USD,Cash,2026-04-13
2413,4454,9,South Sudan,391.81,USD,Mobile Money,2025-10-03
2414,174,17,Uganda,250.56,USD,Bank Transfer,2025-10-27
2415,1856,8,South Sudan,498.43,USD,Cash,2025-01-05
2416,4333,24,Kenya,157.14,USD,Mobile Money,2025-12-02
2417,4694,20,Ethiopia,251.42,USD,Cash,2026-06-07
2418,1946,1,Somalia,346.17,USD,Cash,2024-12-18
2419,2887,10,Uganda,252.22,USD,Bank Transfer,2024-10-31
2420,3444,17,Somalia,222.22,USD,Cash,2025-02-28
2421,1251,9,South Sudan,168.99,USD,Mobile Money,2024-09-18
2422,2473,13,South Sudan,29.96,USD,Bank Transfer,2025-11-26
2423,456,7,South Sudan,389.75,USD,Mobile Money,2025-02-16
2424,436,11,Uganda,188.31,USD,Bank Transfer,2025-09-04
2425,1549,18,Kenya,298.11,USD,Mobile Money,2025-10-13
2426,3236,5,South Sudan,419.29,USD,Bank Transfer,2025-08-13
2427,2767,14,Kenya,154.32,USD,Bank Transfer,2026-04-26
2428,3627,6,Uganda,370.24,USD,Voucher,2025-09-24
2429,150,6,Uganda,141.51,USD,Mobile Money,2025-10-25
2430,383,11,Ethiopia,140.86,USD,Voucher,2025-04-26
2431,330,7,Somalia,278.77,USD,Mobile Money,2025-05-18
2432,4180,5,Ethiopia,73.92,USD,Cash,2025-09-17
2433,4912,23,Uganda,228.25,USD,Voucher,2025-10-12
2434,4731,5,South Sudan,106.4,USD,Bank Transfer,2026-04-01
2435,3569,24,Kenya,308.11,USD,Voucher,2025-04-05
2436,2111,22,Kenya,322.23,USD,Bank Transfer,2025-09-05
2437,2113,18,Uganda,429.05,USD,Bank Transfer,2025-03-29
2438,4328,1,South Sudan,146.1,USD,Bank Transfer,2025-05-08
2439,4683,13,Kenya,478.49,USD,Voucher,2025-08-06
2440,2727,13,South Sudan,379.16,USD,Cash,2025-01-09
2441,3537,17,Kenya,242.53,USD,Voucher,2025-09-06
2442,3492,25,Somalia,219.46,USD,Voucher,2025-03-26
2443,1601,30,Kenya,43.51,USD,Mobile Money,2025-09-12
2444,457,16,Somalia,251.51,USD,Cash,2026-04-27
2445,3493,2,Somalia,263.35,USD,Bank Transfer,2025-02-04
2446,1870,20,Ethiopia,461.16,USD,Cash,2026-07-19
2447,3822,21,Kenya,371.41,USD,Bank Transfer,2024-12-03
2448,4819,13,South Sudan,103.59,USD,Bank Transfer,2026-07-01
2449,824,14,South Sudan,194.22,USD,Bank Transfer,2024-09-08
2450,3749,2,Kenya,382.44,USD,Mobile Money,2025-01-01
2451,1314,26,Ethiopia,355.37,USD,Cash,2025-07-08
2452,2265,13,Kenya,91.46,USD,Mobile Money,2025-11-06
2453,3226,25,Kenya,290.74,USD,Voucher,2026-06-03
2454,4117,9,Somalia,343.29,USD,Voucher,2024-11-14
2455,669,6,Uganda,166.98,USD,Bank Transfer,2025-04-27
2456,4998,17,Uganda,84.97,USD,Voucher,2025-03-19
2457,4341,22,Uganda,397.79,USD,Voucher,2024-08-18
2458,4423,7,Kenya,411.21,USD,Voucher,2026-04-09
2459,1209,20,Somalia,63.49,USD,Cash,2025-07-21
2460,23,2,Ethiopia,388.87,USD,Mobile Money,2026-01-02
2461,3386,27,Kenya,338.18,USD,Cash,2026-07-03
2462,1089,8,Kenya,191.58,USD,Bank Transfer,2024-09-29
2463,268,20,Kenya,123.39,USD,Mobile Money,2025-04-14
2464,4483,10,Ethiopia,299.56,USD,Cash,2026-02-12
2465,1007,8,South Sudan,338.1,USD,Voucher,2025-04-26
2466,4269,1,Ethiopia,275.89,USD,Cash,2025-09-30
2467,4118,12,Kenya,79.99,USD,Cash,2026-06-06
2468,1662,19,Uganda,293.54,USD,Bank Transfer,2025-08-20
2469,3923,10,Uganda,308.52,USD,Voucher,2024-07-21
2470,991,24,Ethiopia,289.25,USD,Mobile Money,2025-08-22
2471,1791,28,Somalia,246.44,USD,Cash,2025-05-14
2472,1594,30,Uganda,34.38,USD,Bank Transfer,2026-04-20
2473,425,17,Ethiopia,22.26,USD,Voucher,2026-06-14
2474,2531,9,South Sudan,165.16,USD,Bank Transfer,2025-05-26
2475,608,1,Uganda,36.34,USD,Bank Transfer,2026-03-04
2476,3225,25,Uganda,283.01,USD,Mobile Money,2026-01-11
2477,4548,29,Ethiopia,308.7,USD,Bank Transfer,2025-07-23
2478,1992,27,Ethiopia,420.76,USD,Cash,2025-01-22
2479,3188,1,Ethiopia,156.02,USD,Cash,2024-08-13
2480,4415,10,Somalia,313.45,USD,Bank Transfer,2025-02-18
2481,1892,25,Kenya,35.09,USD,Cash,2026-02-01
2482,463,22,Kenya,137.96,USD,Bank Transfer,2026-04-19
2483,4889,10,Ethiopia,451.94,USD,Voucher,2024-12-22
2484,158,14,Ethiopia,152.04,USD,Mobile Money,2025-01-26
2485,201,25,Uganda,469.86,USD,Voucher,2024-12-30
2486,1279,24,Kenya,257.06,USD,Cash,2024-10-04
2487,1401,6,Kenya,225.38,USD,Bank Transfer,2025-12-01
2488,312,21,South Sudan,336.39,USD,Cash,2026-05-07
2489,3377,30,Uganda,133.39,USD,Voucher,2024-12-10
2490,2765,10,Kenya,243.34,USD,Bank Transfer,2024-12-03
2491,977,24,Somalia,420.5,USD,Voucher,2025-01-19
2492,2344,28,South Sudan,493.92,USD,Mobile Money,2026-01-24
2493,586,16,Uganda,392.64,USD,Voucher,2024-08-24
2494,1738,2,Kenya,86.39,USD,Cash,2026-04-17
2495,4405,19,Uganda,346.92,USD,Voucher,2024-09-15
2496,3981,13,Ethiopia,364.7,USD,Mobile Money,2025-04-12
2497,456,13,Ethiopia,301.82,USD,Mobile Money,2025-10-20
2498,4035,2,Ethiopia,225.08,USD,Cash,2025-12-29
2499,4786,10,Kenya,113.09,USD,Mobile Money,2026-01-16
2500,2247,27,South Sudan,84.15,USD,Bank Transfer,2025-10-31
2501,3917,21,Ethiopia,419.03,USD,Bank Transfer,2024-11-01
2502,3847,25,Uganda,145.76,USD,Voucher,2026-05-28
2503,1249,26,Kenya,321.95,USD,Bank Transfer,2026-07-12
2504,1957,17,Uganda,368.66,USD,Voucher,2025-12-30
2505,2694,22,Uganda,215.43,USD,Mobile Money,2025-05-04
2506,3633,12,South Sudan,49.41,USD,Mobile Money,2025-05-29
2507,3002,5,Uganda,292.45,USD,Mobile Money,2024-10-20
2508,171,17,Uganda,498.11,USD,Voucher,2025-07-24
2509,3631,18,Uganda,183.35,USD,Mobile Money,2026-01-25
2510,1711,10,Uganda,210.61,USD,Cash,2026-01-11
2511,891,15,South Sudan,190.16,USD,Bank Transfer,2024-10-18
2512,4853,29,Kenya,287.51,USD,Voucher,2025-08-25
2513,4499,20,Ethiopia,247.51,USD,Voucher,2026-07-08
2514,2610,23,Kenya,179.88,USD,Mobile Money,2026-03-28
2515,3351,6,Somalia,244.99,USD,Mobile Money,2025-11-06
2516,3644,14,Uganda,279.5,USD,Voucher,2026-06-11
2517,3648,11,Kenya,315.79,USD,Mobile Money,2025-12-28
2518,3470,18,Kenya,29.25,USD,Mobile Money,2026-06-23
2519,2338,1,South Sudan,477.3,USD,Cash,2026-02-21
2520,2601,21,Uganda,384.69,USD,Cash,2025-11-07
2521,4522,22,Kenya,83.71,USD,Mobile Money,2025-04-14
2522,1082,26,South Sudan,448.45,USD,Bank Transfer,2025-12-15
2523,1047,1,South Sudan,77.35,USD,Cash,2026-02-24
2524,2070,15,South Sudan,323.65,USD,Cash,2024-10-24
2525,1643,22,South Sudan,146.6,USD,Mobile Money,2024-08-14
2526,2461,16,Ethiopia,154.71,USD,Voucher,2024-11-02
2527,2035,10,Ethiopia,47.92,USD,Bank Transfer,2025-05-03
2528,4403,8,South Sudan,157.71,USD,Mobile Money,2024-12-20
2529,4963,13,Ethiopia,248.24,USD,Mobile Money,2025-05-08
2530,2593,15,Kenya,484.07,USD,Mobile Money,2024-08-06
2531,2479,2,Ethiopia,416.2,USD,Voucher,2024-08-11
2532,1192,26,Ethiopia,99.59,USD,Cash,2025-06-10
2533,4930,17,Kenya,151.42,USD,Mobile Money,2025-09-22
2534,3683,5,Ethiopia,89.03,USD,Cash,2025-09-13
2535,3066,6,Ethiopia,440.46,USD,Bank Transfer,2025-06-08
2536,3631,9,Kenya,121.39,USD,Voucher,2026-03-05
2537,2623,8,Uganda,460.89,USD,Mobile Money,2025-06-16
2538,599,24,South Sudan,316.98,USD,Bank Transfer,2026-05-20
2539,2499,13,Somalia,164.03,USD,Cash,2025-02-07
2540,177,25,Ethiopia,32.89,USD,Bank Transfer,2025-09-29
2541,376,2,Uganda,236.14,USD,Voucher,2024-11-14
2542,3121,15,South Sudan,219.19,USD,Bank Transfer,2025-04-18
2543,2675,7,Ethiopia,416.53,USD,Bank Transfer,2025-09-22
2544,2099,27,Uganda,35.86,USD,Mobile Money,2026-03-20
2545,4613,25,Kenya,102.47,USD,Bank Transfer,2025-02-13
2546,3791,15,Ethiopia,85.68,USD,Cash,2025-07-14
2547,15,12,Uganda,371.0,USD,Bank Transfer,2024-10-07
2548,3006,26,South Sudan,298.84,USD,Cash,2026-05-03
2549,3587,8,Somalia,116.43,USD,Bank Transfer,2026-05-07
2550,1500,21,Ethiopia,378.25,USD,Bank Transfer,2026-06-02
2551,3601,18,Kenya,320.19,USD,Mobile Money,2025-11-08
2552,3756,21,Kenya,249.75,USD,Voucher,2025-05-23
2553,414,20,Ethiopia,208.61,USD,Cash,2025-07-21
2554,3867,9,South Sudan,134.32,USD,Bank Transfer,2024-11-23
2555,3505,18,South Sudan,296.04,USD,Mobile Money,2025-11-29
2556,4800,19,Ethiopia,481.51,USD,Voucher,2024-11-14
2557,1921,4,Ethiopia,226.72,USD,Bank Transfer,2026-05-23
2558,4751,14,Somalia,103.2,USD,Voucher,2025-03-08
2559,1759,30,Kenya,314.43,USD,Cash,2025-07-30
2560,3157,15,Kenya,221.78,USD,Bank Transfer,2024-10-03
2561,2925,18,Uganda,245.2,USD,Cash,2026-06-03
2562,337,17,South Sudan,63.42,USD,Bank Transfer,2025-11-05
2563,3169,15,South Sudan,269.72,USD,Bank Transfer,2025-01-06
2564,2631,2,Somalia,180.21,USD,Cash,2024-08-08
2565,1434,7,Uganda,124.62,USD,Voucher,2025-03-26
2566,559,24,Ethiopia,58.49,USD,Cash,2026-06-22
2567,3841,17,Ethiopia,399.84,USD,Voucher,2026-03-21
2568,2051,10,Somalia,422.89,USD,Mobile Money,2026-03-06
2569,3796,16,Uganda,443.26,USD,Voucher,2026-06-10
2570,4046,24,Somalia,400.95,USD,Cash,2026-01-13
2571,1825,24,South Sudan,252.41,USD,Mobile Money,2025-10-29
2572,1359,23,Kenya,58.66,USD,Cash,2024-08-12
2573,203,12,Somalia,277.31,USD,Mobile Money,2024-09-24
2574,2525,15,Uganda,94.97,USD,Bank Transfer,2026-02-24
2575,1245,2,Ethiopia,300.53,USD,Mobile Money,2025-01-23
2576,2383,28,Kenya,396.53,USD,Bank Transfer,2025-03-19
2577,4913,30,Kenya,421.36,USD,Bank Transfer,2025-03-01
2578,4570,13,Ethiopia,121.59,USD,Mobile Money,2025-07-07
2579,4810,6,South Sudan,338.85,USD,Bank Transfer,2025-01-10
2580,2650,7,Somalia,357.72,USD,Bank Transfer,2025-11-25
2581,2011,4,South Sudan,34.76,USD,Cash,2025-12-06
2582,4784,18,Kenya,34.77,USD,Bank Transfer,2025-11-05
2583,2026,11,Uganda,101.0,USD,Voucher,2025-01-12
2584,3675,15,South Sudan,402.53,USD,Mobile Money,2025-11-14
2585,4194,11,Kenya,99.42,USD,Cash,2024-08-13
2586,4347,28,Ethiopia,139.13,USD,Bank Transfer,2026-04-26
2587,3798,26,Uganda,117.28,USD,Cash,2026-06-02
2588,1503,23,Ethiopia,432.73,USD,Voucher,2025-05-20
2589,1507,6,Ethiopia,260.42,USD,Voucher,2025-10-14
2590,3282,15,Ethiopia,241.81,USD,Mobile Money,2024-07-27
2591,2662,12,Ethiopia,324.98,USD,Cash,2025-04-12
2592,3629,23,Ethiopia,272.51,USD,Voucher,2024-09-04
2593,4719,14,South Sudan,397.82,USD,Mobile Money,2025-05-19
2594,3747,3,Somalia,134.26,USD,Mobile Money,2025-12-30
2595,502,21,Somalia,379.54,USD,Bank Transfer,2025-05-12
2596,2715,11,Ethiopia,486.07,USD,Mobile Money,2025-07-16
2597,4780,14,Somalia,386.85,USD,Cash,2025-09-14
2598,4136,24,Uganda,492.4,USD,Voucher,2025-04-13
2599,3787,23,Kenya,473.47,USD,Bank Transfer,2025-05-15
2600,2316,21,Kenya,26.5,USD,Voucher,2025-10-16
2601,1598,28,Uganda,299.64,USD,Bank Transfer,2025-10-12
2602,1484,20,Uganda,101.02,USD,Voucher,2026-03-13
2603,4124,3,Uganda,458.13,USD,Voucher,2025-10-13
2604,3324,23,South Sudan,336.38,USD,Bank Transfer,2025-03-26
2605,430,10,Ethiopia,110.48,USD,Cash,2025-04-05
2606,4882,18,Uganda,331.68,USD,Mobile Money,2025-07-20
2607,2646,9,Kenya,92.99,USD,Mobile Money,2025-02-02
2608,4821,18,Ethiopia,281.24,USD,Mobile Money,2025-03-11
2609,3012,16,Kenya,356.46,USD,Bank Transfer,2026-07-03
2610,2529,1,Somalia,388.23,USD,Mobile Money,2024-09-19
2611,510,29,South Sudan,478.3,USD,Cash,2025-07-14
2612,1314,17,Uganda,340.62,USD,Voucher,2025-05-08
2613,948,8,Somalia,282.44,USD,Bank Transfer,2025-02-21
2614,48,17,South Sudan,138.16,USD,Voucher,2025-03-22
2615,3552,9,Uganda,405.79,USD,Mobile Money,2025-07-06
2616,4592,14,Somalia,74.84,USD,Voucher,2026-01-12
2617,2643,5,Kenya,67.61,USD,Mobile Money,2025-08-28
2618,4237,13,Kenya,476.5,USD,Bank Transfer,2026-01-04
2619,4970,17,Uganda,406.14,USD,Voucher,2026-01-23
2620,1472,17,Ethiopia,30.28,USD,Mobile Money,2025-02-28
2621,3148,6,Kenya,472.7,USD,Bank Transfer,2024-12-13
2622,2139,22,Ethiopia,443.17,USD,Voucher,2025-05-12
2623,1188,29,Uganda,431.26,USD,Voucher,2024-09-05
2624,1420,3,Kenya,28.27,USD,Mobile Money,2025-02-20
2625,891,21,Somalia,225.43,USD,Mobile Money,2025-06-01
2626,4398,10,South Sudan,411.03,USD,Bank Transfer,2026-02-22
2627,2613,3,South Sudan,190.22,USD,Bank Transfer,2025-12-02
2628,357,3,South Sudan,285.36,USD,Voucher,2025-08-23
2629,4861,13,South Sudan,283.67,USD,Mobile Money,2025-11-07
2630,4046,14,Ethiopia,208.07,USD,Voucher,2025-04-14
2631,1118,13,Ethiopia,386.26,USD,Voucher,2024-12-05
2632,4657,14,Somalia,66.9,USD,Voucher,2024-11-17
2633,2640,3,Uganda,457.74,USD,Voucher,2025-05-23
2634,808,24,Somalia,134.56,USD,Cash,2025-06-24
2635,2349,12,Ethiopia,416.57,USD,Bank Transfer,2026-01-10
2636,2704,11,Somalia,461.57,USD,Cash,2026-05-16
2637,3427,15,South Sudan,257.09,USD,Mobile Money,2025-05-30
2638,3072,26,Uganda,101.45,USD,Mobile Money,2024-12-05
2639,1706,26,Somalia,153.55,USD,Cash,2026-01-27
2640,1777,3,Kenya,414.5,USD,Voucher,2024-12-09
2641,4113,28,South Sudan,104.92,USD,Bank Transfer,2024-11-01
2642,1291,21,Uganda,39.33,USD,Bank Transfer,2026-04-02
2643,3126,3,Somalia,485.58,USD,Voucher,2025-07-04
2644,2933,24,South Sudan,344.03,USD,Mobile Money,2025-11-12
2645,1979,5,Somalia,284.46,USD,Voucher,2024-12-26
2646,1936,16,Uganda,455.88,USD,Voucher,2024-08-29
2647,4087,5,South Sudan,101.77,USD,Mobile Money,2024-12-15
2648,4154,29,Somalia,204.49,USD,Bank Transfer,2025-09-13
2649,3435,21,South Sudan,118.51,USD,Mobile Money,2026-07-14
2650,788,1,Ethiopia,487.94,USD,Bank Transfer,2026-06-24
2651,4298,13,Kenya,446.58,USD,Mobile Money,2026-01-29
2652,219,23,Somalia,265.96,USD,Bank Transfer,2025-01-04
2653,3354,22,Uganda,325.95,USD,Mobile Money,2025-10-20
2654,4492,18,South Sudan,350.16,USD,Mobile Money,2026-06-14
2655,1297,16,Ethiopia,440.1,USD,Mobile Money,2024-08-18
2656,4786,22,Ethiopia,275.49,USD,Bank Transfer,2025-07-18
2657,4781,21,South Sudan,84.4,USD,Mobile Money,2025-06-01
2658,1226,7,Somalia,84.63,USD,Cash,2026-01-18
2659,1536,17,South Sudan,171.35,USD,Bank Transfer,2026-02-13
2660,1367,29,Uganda,204.0,USD,Mobile Money,2025-01-05
2661,2290,17,Kenya,97.74,USD,Mobile Money,2025-07-28
2662,998,24,Uganda,91.57,USD,Bank Transfer,2025-06-25
2663,3114,13,Somalia,384.52,USD,Voucher,2025-07-17
2664,2379,26,Somalia,435.43,USD,Voucher,2025-10-13
2665,1240,11,Uganda,390.74,USD,Cash,2024-12-04
2666,2866,23,Uganda,342.22,USD,Bank Transfer,2024-12-05
2667,1687,1,South Sudan,289.39,USD,Bank Transfer,2026-07-14
2668,3075,17,Kenya,283.66,USD,Mobile Money,2025-03-22
2669,454,12,Somalia,20.81,USD,Cash,2026-02-23
2670,30,16,Uganda,418.77,USD,Mobile Money,2025-03-14
2671,1005,23,Somalia,171.98,USD,Mobile Money,2024-10-03
2672,3125,12,Kenya,497.26,USD,Voucher,2024-10-29
2673,3916,21,Somalia,156.94,USD,Mobile Money,2024-08-20
2674,4093,12,Ethiopia,54.22,USD,Mobile Money,2025-01-03
2675,3047,16,Somalia,456.86,USD,Bank Transfer,2024-08-25
2676,615,3,South Sudan,32.37,USD,Cash,2026-03-04
2677,4015,21,Uganda,284.77,USD,Voucher,2025-01-01
2678,2728,29,Kenya,207.3,USD,Cash,2025-06-12
2679,3147,25,South Sudan,333.24,USD,Mobile Money,2025-08-23
2680,3574,15,Uganda,152.85,USD,Bank Transfer,2025-11-10
2681,3452,24,Uganda,468.67,USD,Voucher,2026-06-02
2682,3309,5,Uganda,165.64,USD,Voucher,2025-04-09
2683,3168,9,Kenya,408.19,USD,Voucher,2025-10-04
2684,3759,13,Somalia,270.48,USD,Voucher,2025-01-23
2685,571,26,South Sudan,348.78,USD,Mobile Money,2025-08-07
2686,2839,23,Uganda,216.57,USD,Bank Transfer,2024-09-20
2687,94,20,Uganda,321.7,USD,Voucher,2025-05-09
2688,3881,17,Somalia,219.7,USD,Mobile Money,2025-03-14
2689,3746,4,Ethiopia,85.67,USD,Mobile Money,2025-04-01
2690,4968,21,Somalia,172.51,USD,Bank Transfer,2025-12-27
2691,1265,17,Ethiopia,448.44,USD,Voucher,2025-08-29
2692,3922,17,Uganda,329.0,USD,Bank Transfer,2024-11-23
2693,421,16,South Sudan,120.99,USD,Voucher,2025-03-04
2694,231,24,Uganda,460.35,USD,Bank Transfer,2024-08-07
2695,3137,28,Uganda,28.2,USD,Voucher,2026-04-13
2696,1383,27,Somalia,90.27,USD,Cash,2026-02-14
2697,3390,4,South Sudan,117.35,USD,Mobile Money,2026-04-06
2698,4576,12,South Sudan,199.93,USD,Mobile Money,2025-01-13
2699,4551,1,Kenya,231.88,USD,Mobile Money,2025-02-19
2700,2931,26,South Sudan,433.97,USD,Mobile Money,2025-10-23
2701,2552,21,Somalia,219.21,USD,Cash,2025-10-16
2702,4068,9,Ethiopia,225.39,USD,Mobile Money,2025-08-19
2703,60,7,Uganda,310.98,USD,Voucher,2024-09-16
2704,3994,2,Uganda,102.84,USD,Voucher,2025-04-20
2705,2771,7,Ethiopia,324.99,USD,Bank Transfer,2026-03-11
2706,111,25,Somalia,412.31,USD,Cash,2025-09-29
2707,3758,12,South Sudan,58.26,USD,Mobile Money,2024-12-17
2708,4082,5,South Sudan,205.62,USD,Bank Transfer,2025-03-28
2709,2737,11,Kenya,199.9,USD,Cash,2024-07-23
2710,3863,1,Somalia,456.61,USD,Cash,2026-05-29
2711,159,5,Uganda,260.88,USD,Mobile Money,2025-12-27
2712,4416,21,South Sudan,484.68,USD,Mobile Money,2025-07-02
2713,2385,15,Uganda,50.48,USD,Cash,2026-04-27
2714,2165,20,Somalia,40.77,USD,Bank Transfer,2025-04-07
2715,2574,22,Ethiopia,50.95,USD,Mobile Money,2025-04-08
2716,3416,26,Uganda,53.27,USD,Voucher,2026-01-28
2717,4948,28,Ethiopia,451.8,USD,Bank Transfer,2024-09-02
2718,3192,3,South Sudan,297.69,USD,Bank Transfer,2024-12-07
2719,2065,11,Somalia,469.49,USD,Voucher,2026-07-07
2720,1040,9,South Sudan,267.49,USD,Bank Transfer,2025-09-27
2721,3080,25,Kenya,72.76,USD,Voucher,2025-02-26
2722,1151,25,South Sudan,377.65,USD,Mobile Money,2026-04-13
2723,2969,22,Ethiopia,433.9,USD,Mobile Money,2026-05-27
2724,1941,14,Ethiopia,204.54,USD,Voucher,2026-07-09
2725,4504,5,Kenya,340.24,USD,Mobile Money,2026-05-01
2726,3284,19,South Sudan,252.81,USD,Cash,2025-03-04
2727,1289,9,Kenya,46.2,USD,Mobile Money,2026-01-25
2728,4716,3,South Sudan,104.98,USD,Mobile Money,2025-08-29
2729,968,20,Kenya,416.48,USD,Voucher,2025-07-27
2730,4359,14,South Sudan,447.41,USD,Mobile Money,2025-04-08
2731,117,2,Somalia,344.22,USD,Mobile Money,2024-12-21
2732,2217,18,Kenya,80.17,USD,Bank Transfer,2025-07-24
2733,4980,3,Uganda,374.93,USD,Mobile Money,2025-01-28
2734,2708,10,Ethiopia,369.7,USD,Bank Transfer,2026-04-23
2735,944,22,South Sudan,489.69,USD,Bank Transfer,2026-02-06
2736,4125,23,Kenya,399.69,USD,Voucher,2024-11-11
2737,4381,13,Somalia,94.12,USD,Voucher,2025-04-01
2738,4220,3,South Sudan,221.91,USD,Voucher,2024-07-25
2739,4224,4,South Sudan,283.14,USD,Mobile Money,2025-02-18
2740,822,1,South Sudan,41.46,USD,Mobile Money,2026-03-26
2741,4209,3,Uganda,156.55,USD,Mobile Money,2026-03-06
2742,4918,16,Somalia,204.76,USD,Cash,2024-09-23
2743,4183,14,South Sudan,208.0,USD,Mobile Money,2025-12-15
2744,889,18,Kenya,232.58,USD,Voucher,2026-05-30
2745,1229,27,South Sudan,266.49,USD,Bank Transfer,2025-12-20
2746,718,16,Uganda,45.08,USD,Cash,2024-08-10
2747,2741,14,Somalia,367.85,USD,Bank Transfer,2024-12-25
2748,2474,2,Uganda,84.46,USD,Bank Transfer,2025-03-18
2749,631,15,Uganda,320.43,USD,Voucher,2025-12-10
2750,977,8,Uganda,336.39,USD,Voucher,2024-11-29
2751,645,9,Ethiopia,310.48,USD,Mobile Money,2024-09-14
2752,2234,21,South Sudan,138.9,USD,Mobile Money,2025-01-16
2753,4346,22,Ethiopia,123.67,USD,Bank Transfer,2024-09-24
2754,3569,29,South Sudan,98.15,USD,Mobile Money,2024-10-16
2755,574,12,Ethiopia,207.65,USD,Cash,2026-05-28
2756,1953,13,Kenya,158.06,USD,Cash,2024-10-10
2757,3214,10,Uganda,473.66,USD,Mobile Money,2024-10-31
2758,2450,5,Ethiopia,349.63,USD,Bank Transfer,2025-10-21
2759,860,28,South Sudan,270.86,USD,Bank Transfer,2024-09-27
2760,1233,17,South Sudan,347.1,USD,Cash,2026-04-20
2761,2382,7,Uganda,78.33,USD,Bank Transfer,2025-09-28
2762,2564,4,Uganda,64.05,USD,Mobile Money,2026-07-10
2763,1000,21,Somalia,384.5,USD,Bank Transfer,2026-04-24
2764,664,25,South Sudan,284.7,USD,Voucher,2025-01-14
2765,1254,26,South Sudan,366.15,USD,Mobile Money,2025-02-23
2766,3106,14,Uganda,321.63,USD,Cash,2026-03-24
2767,2246,12,South Sudan,47.06,USD,Cash,2025-08-15
2768,1389,8,Ethiopia,127.55,USD,Cash,2026-04-22
2769,808,20,Ethiopia,469.82,USD,Cash,2026-02-01
2770,273,23,Kenya,246.41,USD,Cash,2025-11-14
2771,4842,25,Kenya,357.75,USD,Bank Transfer,2026-03-31
2772,3050,13,Ethiopia,200.84,USD,Mobile Money,2024-07-24
2773,1423,20,Uganda,238.86,USD,Bank Transfer,2025-07-26
2774,4515,17,Ethiopia,83.94,USD,Cash,2025-06-25
2775,4903,22,Ethiopia,207.52,USD,Voucher,2024-08-08
2776,2488,2,South Sudan,425.67,USD,Mobile Money,2026-05-22
2777,315,14,Ethiopia,281.74,USD,Cash,2025-09-07
2778,1080,28,Ethiopia,188.38,USD,Bank Transfer,2026-04-02
2779,1192,11,Ethiopia,433.29,USD,Bank Transfer,2025-09-17
2780,862,9,Uganda,190.04,USD,Voucher,2024-10-02
2781,1833,1,Somalia,466.11,USD,Mobile Money,2024-08-22
2782,1740,8,Somalia,409.37,USD,Voucher,2025-01-14
2783,2330,30,Somalia,447.11,USD,Bank Transfer,2025-08-01
2784,3919,24,Kenya,371.87,USD,Mobile Money,2026-05-26
2785,2553,22,Uganda,52.17,USD,Voucher,2025-08-29
2786,3154,15,Uganda,492.78,USD,Voucher,2026-07-17
2787,1753,15,Somalia,69.96,USD,Bank Transfer,2025-06-16
2788,1464,22,Ethiopia,329.23,USD,Voucher,2025-01-03
2789,975,8,Ethiopia,444.6,USD,Bank Transfer,2025-12-08
2790,724,25,Ethiopia,152.87,USD,Mobile Money,2025-06-17
2791,3951,13,Ethiopia,316.61,USD,Cash,2025-02-12
2792,583,12,Somalia,440.68,USD,Cash,2026-03-16
2793,3344,26,Uganda,478.61,USD,Voucher,2026-04-15
2794,1917,25,South Sudan,476.25,USD,Bank Transfer,2026-04-28
2795,1569,22,Kenya,222.05,USD,Bank Transfer,2025-05-11
2796,4311,2,Kenya,99.72,USD,Mobile Money,2026-06-03
2797,4105,5,Somalia,283.68,USD,Mobile Money,2026-03-03
2798,2967,14,Somalia,157.72,USD,Cash,2026-03-14
2799,4892,7,Kenya,302.62,USD,Voucher,2026-04-10
