education_id,beneficiary_id,school_code,education_level,country,enrollment_date,status
2444,1154,SCH-057,Primary,South Sudan,2025-04-06,Completed
2445,3495,SCH-046,Secondary,Somalia,2026-04-18,Dropped
2446,730,SCH-073,Vocational,Somalia,2025-01-06,Completed
2447,3972,SCH-020,Adult Learning,South Sudan,2026-01-18,Dropped
2448,3150,SCH-022,Primary,Uganda,2026-06-10,Completed
2449,2815,SCH-078,Secondary,Uganda,2025-04-02,Completed
2450,3052,SCH-073,Vocational,Uganda,2026-06-18,Completed
2451,2195,SCH-020,Adult Learning,Kenya,2024-09-05,Dropped
2452,1896,SCH-069,Adult Learning,South Sudan,2025-11-17,Completed
2453,1806,SCH-073,Adult Learning,South Sudan,2025-10-21,Dropped
2454,1787,SCH-040,Secondary,Uganda,2025-05-23,Enrolled
2455,1569,SCH-063,Adult Learning,Uganda,2025-03-31,Completed
2456,4741,SCH-051,Primary,Ethiopia,2025-09-19,Completed
2457,272,SCH-014,Primary,South Sudan,2025-08-14,Completed
2458,1812,SCH-034,Primary,Kenya,2025-02-01,Dropped
2459,203,SCH-067,Secondary,Somalia,2025-02-01,Dropped
2460,1025,SCH-043,Secondary,South Sudan,2024-12-07,Completed
2461,3468,SCH-047,Primary,South Sudan,2024-09-01,Enrolled
2462,263,SCH-028,Adult Learning,Kenya,2024-10-22,Dropped
2463,1417,SCH-024,Primary,Ethiopia,2024-09-26,Completed
2464,2921,SCH-025,Secondary,South Sudan,2024-11-26,Dropped
2465,1796,SCH-031,Primary,Kenya,2025-07-14,Completed
2466,1094,SCH-039,Primary,South Sudan,2026-06-05,Enrolled
2467,597,SCH-020,Primary,Kenya,2025-06-11,Dropped
2468,1897,SCH-034,Secondary,Kenya,2024-09-18,Completed
2469,403,SCH-036,Secondary,Somalia,2025-03-17,Enrolled
2470,4721,SCH-007,Adult Learning,South Sudan,2024-09-27,Dropped
2471,2007,SCH-041,Secondary,Kenya,2024-11-25,Completed
2472,3208,SCH-023,Adult Learning,Kenya,2025-05-20,Enrolled
2473,3901,SCH-052,Primary,Somalia,2026-05-22,Completed
2474,3109,SCH-012,Primary,Somalia,2025-09-11,Enrolled
2475,328,SCH-033,Primary,Kenya,2025-10-05,Completed
2476,1055,SCH-032,Secondary,Kenya,2026-06-19,Enrolled
2477,1763,SCH-051,Secondary,Somalia,2025-09-21,Dropped
2478,3011,SCH-054,Primary,Uganda,2025-11-17,Completed
2479,1240,SCH-030,Adult Learning,Kenya,2025-01-16,Dropped
2480,2356,SCH-014,Adult Learning,Somalia,2024-08-15,Completed
2481,2258,SCH-071,Adult Learning,Ethiopia,2026-04-21,Dropped
2482,2652,SCH-009,Adult Learning,Kenya,2025-04-07,Enrolled
2483,1479,SCH-078,Vocational,South Sudan,2024-11-16,Enrolled
2484,796,SCH-041,Vocational,Uganda,2026-07-07,Completed
2485,2813,SCH-048,Vocational,Kenya,2026-05-04,Enrolled
2486,2826,SCH-011,Primary,Somalia,2024-08-28,Completed
2487,3977,SCH-060,Vocational,Kenya,2025-05-08,Enrolled
2488,744,SCH-012,Vocational,Ethiopia,2026-02-02,Enrolled
2489,1769,SCH-031,Adult Learning,Somalia,2025-01-29,Enrolled
2490,4689,SCH-029,Adult Learning,Ethiopia,2024-07-30,Dropped
2491,4101,SCH-033,Adult Learning,South Sudan,2026-02-23,Dropped
2492,3251,SCH-034,Primary,Uganda,2024-10-19,Enrolled
2493,3706,SCH-052,Secondary,Uganda,2025-09-27,Completed
2494,3463,SCH-030,Primary,South Sudan,2026-07-04,Dropped
2495,999,SCH-003,Secondary,Ethiopia,2026-05-02,Enrolled
2496,1729,SCH-078,Primary,South Sudan,2026-06-20,Completed
2497,94,SCH-055,Primary,Somalia,2025-09-28,Dropped
2498,1421,SCH-073,Primary,Kenya,2025-08-18,Dropped
2499,4051,SCH-070,Primary,South Sudan,2025-10-27,Completed
2500,296,SCH-080,Adult Learning,Uganda,2025-06-30,Completed
2501,401,SCH-066,Adult Learning,Kenya,2025-08-31,Completed
2502,406,SCH-070,Primary,Ethiopia,2025-10-03,Dropped
2503,4407,SCH-048,Secondary,Kenya,2025-06-10,Enrolled
2504,3042,SCH-080,Primary,Kenya,2026-02-06,Dropped
2505,389,SCH-014,Primary,South Sudan,2024-08-28,Dropped
2506,3523,SCH-064,Vocational,Somalia,2025-10-31,Dropped
2507,347,SCH-020,Secondary,Kenya,2024-12-23,Dropped
2508,4058,SCH-080,Primary,Uganda,2025-04-18,Dropped
2509,2431,SCH-033,Primary,Uganda,2026-06-17,Enrolled
2510,3820,SCH-012,Vocational,Ethiopia,2024-11-07,Completed
2511,634,SCH-039,Secondary,South Sudan,2024-07-29,Enrolled
2512,2595,SCH-079,Primary,Somalia,2026-03-05,Dropped
2513,4383,SCH-075,Vocational,Ethiopia,2024-11-07,Completed
2514,1063,SCH-062,Primary,Somalia,2025-10-04,Enrolled
2515,3067,SCH-059,Vocational,South Sudan,2024-12-26,Dropped
2516,2966,SCH-033,Primary,Kenya,2024-10-10,Enrolled
2517,2687,SCH-063,Primary,Kenya,2025-06-11,Completed
2518,679,SCH-055,Vocational,Somalia,2025-12-21,Completed
2519,2435,SCH-080,Adult Learning,Somalia,2025-02-12,Completed
2520,4209,SCH-021,Adult Learning,Somalia,2025-05-18,Dropped
2521,3979,SCH-069,Secondary,Kenya,2026-01-14,Dropped
2522,1548,SCH-034,Adult Learning,South Sudan,2024-08-12,Completed
2523,675,SCH-018,Primary,Ethiopia,2025-05-21,Dropped
2524,380,SCH-058,Adult Learning,Kenya,2026-04-13,Dropped
2525,4002,SCH-048,Secondary,South Sudan,2024-11-04,Completed
2526,4387,SCH-040,Primary,Ethiopia,2025-11-13,Enrolled
2527,2360,SCH-016,Primary,Uganda,2026-01-13,Dropped
2528,1233,SCH-010,Adult Learning,Uganda,2025-01-24,Dropped
2529,111,SCH-035,Primary,Uganda,2025-04-23,Dropped
2530,4272,SCH-021,Primary,Ethiopia,2025-10-01,Dropped
2531,915,SCH-068,Adult Learning,Kenya,2025-01-23,Completed
2532,740,SCH-026,Secondary,Uganda,2025-10-28,Dropped
2533,955,SCH-045,Secondary,Ethiopia,2026-06-08,Completed
2534,1939,SCH-032,Adult Learning,Kenya,2025-05-03,Completed
2535,4996,SCH-069,Secondary,Ethiopia,2026-05-24,Enrolled
2536,4621,SCH-029,Primary,Uganda,2026-01-28,Enrolled
2537,1195,SCH-057,Secondary,Ethiopia,2025-01-11,Enrolled
2538,2966,SCH-066,Primary,Uganda,2024-11-25,Completed
2539,1649,SCH-011,Vocational,South Sudan,2026-05-28,Dropped
2540,3724,SCH-029,Vocational,Kenya,2025-10-03,Dropped
2541,2401,SCH-046,Primary,Somalia,2025-05-06,Dropped
2542,4299,SCH-016,Primary,South Sudan,2024-08-07,Completed
2543,3280,SCH-057,Adult Learning,Uganda,2024-12-22,Completed
2544,2764,SCH-068,Adult Learning,Uganda,2025-10-11,Completed
2545,466,SCH-045,Primary,Kenya,2026-01-19,Dropped
2546,1365,SCH-058,Primary,Somalia,2026-05-20,Completed
2547,559,SCH-051,Vocational,Somalia,2025-10-02,Completed
2548,1467,SCH-009,Adult Learning,Uganda,2025-01-25,Enrolled
2549,4874,SCH-017,Adult Learning,Kenya,2024-10-26,Enrolled
2550,3894,SCH-008,Secondary,Kenya,2026-05-29,Completed
2551,4423,SCH-076,Vocational,Kenya,2024-08-18,Enrolled
2552,3695,SCH-019,Adult Learning,Somalia,2026-07-17,Dropped
2553,3776,SCH-065,Adult Learning,Uganda,2026-04-28,Completed
2554,2149,SCH-011,Vocational,Uganda,2025-01-20,Dropped
2555,4664,SCH-037,Vocational,Somalia,2025-04-09,Enrolled
2556,1772,SCH-026,Vocational,Somalia,2024-10-09,Dropped
2557,2362,SCH-065,Secondary,Somalia,2026-01-16,Dropped
2558,3026,SCH-079,Adult Learning,Uganda,2024-11-29,Dropped
2559,1147,SCH-017,Adult Learning,Ethiopia,2025-09-27,Completed
2560,743,SCH-019,Secondary,South Sudan,2024-11-10,Dropped
2561,4532,SCH-013,Vocational,Kenya,2025-07-18,Enrolled
2562,2573,SCH-062,Primary,Somalia,2025-08-25,Enrolled
2563,1245,SCH-047,Secondary,Uganda,2025-03-16,Dropped
2564,600,SCH-066,Primary,Somalia,2025-10-07,Enrolled
2565,2203,SCH-065,Primary,Uganda,2025-12-23,Enrolled
2566,4748,SCH-032,Secondary,Kenya,2024-10-11,Completed
2567,4649,SCH-026,Adult Learning,Uganda,2025-11-15,Dropped
2568,4452,SCH-059,Vocational,South Sudan,2025-12-24,Completed
2569,1736,SCH-080,Primary,Somalia,2024-10-19,Dropped
2570,2430,SCH-015,Vocational,Ethiopia,2024-12-14,Completed
2571,3108,SCH-010,Adult Learning,Kenya,2024-09-06,Dropped
2572,3712,SCH-080,Vocational,Kenya,2024-10-28,Enrolled
2573,827,SCH-005,Secondary,South Sudan,2025-06-19,Dropped
2574,77,SCH-026,Vocational,Uganda,2025-06-17,Completed
2575,3948,SCH-027,Adult Learning,South Sudan,2024-10-03,Completed
2576,2874,SCH-050,Secondary,Kenya,2024-10-09,Enrolled
2577,1913,SCH-021,Adult Learning,Kenya,2025-08-23,Dropped
2578,48,SCH-063,Secondary,Somalia,2025-02-18,Enrolled
2579,474,SCH-001,Primary,Somalia,2026-07-10,Completed
2580,550,SCH-031,Primary,South Sudan,2025-12-05,Dropped
2581,3791,SCH-006,Adult Learning,Uganda,2025-09-10,Enrolled
2582,2224,SCH-030,Vocational,Ethiopia,2025-04-07,Enrolled
2583,614,SCH-048,Vocational,Kenya,2024-12-01,Completed
2584,4414,SCH-059,Adult Learning,Uganda,2025-06-18,Completed
2585,90,SCH-076,Primary,South Sudan,2025-02-14,Enrolled
2586,1953,SCH-059,Vocational,Uganda,2025-09-12,Dropped
2587,2062,SCH-023,Primary,South Sudan,2025-07-18,Enrolled
2588,4316,SCH-064,Secondary,Uganda,2026-04-23,Dropped
2589,1328,SCH-026,Secondary,Kenya,2025-11-03,Enrolled
2590,1200,SCH-006,Vocational,Ethiopia,2026-06-18,Completed
2591,1158,SCH-004,Secondary,Kenya,2025-02-02,Completed
2592,614,SCH-067,Vocational,Kenya,2026-03-24,Enrolled
2593,2250,SCH-052,Secondary,Kenya,2024-07-22,Completed
2594,3674,SCH-044,Vocational,Kenya,2025-02-24,Enrolled
2595,128,SCH-043,Vocational,Uganda,2026-04-07,Enrolled
2596,2017,SCH-076,Secondary,Ethiopia,2025-02-28,Dropped
2597,3483,SCH-066,Adult Learning,Ethiopia,2025-08-31,Completed
2598,543,SCH-072,Secondary,Somalia,2024-10-05,Dropped
2599,47,SCH-074,Vocational,South Sudan,2025-06-04,Completed
2600,430,SCH-075,Adult Learning,Ethiopia,2025-01-10,Enrolled
2601,4969,SCH-042,Vocational,South Sudan,2026-03-20,Dropped
2602,2094,SCH-004,Vocational,Uganda,2026-07-09,Dropped
2603,4205,SCH-040,Secondary,Somalia,2025-06-25,Enrolled
2604,3972,SCH-060,Adult Learning,Somalia,2024-09-20,Dropped
2605,565,SCH-063,Primary,Kenya,2026-03-27,Dropped
2606,3156,SCH-030,Primary,Uganda,2025-06-11,Enrolled
2607,2298,SCH-027,Secondary,Ethiopia,2025-07-13,Completed
2608,3609,SCH-045,Vocational,Somalia,2025-06-06,Dropped
2609,780,SCH-037,Primary,South Sudan,2026-06-26,Dropped
2610,660,SCH-043,Vocational,Uganda,2026-07-15,Completed
2611,1208,SCH-025,Secondary,Somalia,2024-10-11,Enrolled
2612,4767,SCH-021,Adult Learning,South Sudan,2025-01-20,Dropped
2613,74,SCH-041,Primary,Kenya,2026-02-25,Completed
2614,2988,SCH-032,Adult Learning,Ethiopia,2025-01-30,Dropped
2615,2718,SCH-064,Adult Learning,Somalia,2025-05-13,Dropped
2616,887,SCH-031,Vocational,Ethiopia,2024-12-19,Completed
2617,62,SCH-068,Vocational,Uganda,2024-12-01,Enrolled
2618,3850,SCH-028,Secondary,Kenya,2026-02-06,Enrolled
2619,303,SCH-046,Adult Learning,Kenya,2025-01-07,Dropped
2620,2424,SCH-018,Secondary,Ethiopia,2025-12-29,Completed
2621,1797,SCH-053,Secondary,South Sudan,2026-05-26,Completed
2622,602,SCH-056,Primary,Kenya,2026-06-12,Dropped
2623,1167,SCH-059,Adult Learning,Somalia,2025-03-19,Dropped
2624,1289,SCH-006,Primary,Somalia,2025-11-21,Completed
2625,247,SCH-077,Secondary,Somalia,2024-10-11,Enrolled
2626,342,SCH-020,Secondary,South Sudan,2025-06-13,Dropped
2627,4764,SCH-041,Primary,Kenya,2025-07-05,Enrolled
2628,638,SCH-050,Secondary,Ethiopia,2026-06-07,Dropped
2629,4458,SCH-038,Adult Learning,Somalia,2025-09-03,Completed
2630,640,SCH-008,Adult Learning,South Sudan,2025-12-31,Completed
2631,4374,SCH-063,Vocational,Ethiopia,2025-10-02,Dropped
2632,2088,SCH-010,Vocational,Somalia,2025-01-04,Enrolled
2633,2401,SCH-048,Secondary,Somalia,2025-03-29,Dropped
2634,2755,SCH-063,Primary,South Sudan,2025-07-12,Completed
2635,4693,SCH-053,Secondary,Uganda,2025-12-24,Dropped
2636,4136,SCH-038,Vocational,South Sudan,2025-06-11,Enrolled
2637,1782,SCH-036,Vocational,South Sudan,2024-10-20,Enrolled
2638,3671,SCH-075,Secondary,Ethiopia,2024-08-25,Completed
2639,77,SCH-057,Primary,Uganda,2025-06-26,Enrolled
2640,3836,SCH-056,Adult Learning,Ethiopia,2025-04-08,Dropped
2641,1174,SCH-069,Secondary,Ethiopia,2025-01-08,Dropped
2642,1438,SCH-054,Secondary,South Sudan,2025-12-15,Dropped
2643,4180,SCH-041,Adult Learning,Ethiopia,2025-11-25,Completed
2644,1619,SCH-048,Vocational,Ethiopia,2026-02-24,Enrolled
2645,4287,SCH-073,Vocational,Somalia,2024-11-26,Dropped
2646,2281,SCH-065,Adult Learning,Ethiopia,2024-11-08,Enrolled
2647,581,SCH-042,Secondary,Somalia,2025-04-08,Dropped
2648,3070,SCH-043,Adult Learning,Kenya,2026-03-08,Dropped
2649,3370,SCH-079,Adult Learning,Somalia,2025-12-18,Completed
2650,2655,SCH-019,Primary,Ethiopia,2025-07-18,Completed
2651,3218,SCH-030,Vocational,Somalia,2025-07-15,Enrolled
2652,1484,SCH-066,Secondary,Kenya,2026-03-19,Dropped
2653,4308,SCH-004,Vocational,Kenya,2025-12-15,Dropped
2654,4796,SCH-014,Primary,Kenya,2024-12-09,Completed
2655,827,SCH-071,Secondary,Uganda,2024-10-29,Dropped
2656,3963,SCH-019,Adult Learning,Kenya,2026-03-17,Dropped
2657,3746,SCH-006,Secondary,Kenya,2025-11-04,Dropped
2658,231,SCH-059,Primary,South Sudan,2025-03-02,Completed
2659,4345,SCH-009,Primary,Uganda,2025-09-04,Enrolled
2660,976,SCH-058,Adult Learning,Uganda,2025-05-24,Enrolled
2661,3961,SCH-040,Vocational,Ethiopia,2025-09-05,Enrolled
2662,1523,SCH-005,Vocational,Ethiopia,2025-10-07,Enrolled
2663,3091,SCH-030,Adult Learning,Uganda,2025-10-18,Enrolled
2664,1489,SCH-040,Adult Learning,Uganda,2025-08-17,Enrolled
2665,4159,SCH-004,Adult Learning,Uganda,2026-03-20,Dropped
2666,4899,SCH-034,Secondary,Somalia,2026-06-28,Dropped
2667,1479,SCH-038,Adult Learning,Somalia,2025-07-03,Enrolled
2668,4153,SCH-046,Secondary,Somalia,2026-06-22,Enrolled
2669,2088,SCH-027,Secondary,South Sudan,2026-04-24,Enrolled
2670,3854,SCH-006,Primary,Somalia,2025-01-19,Dropped
2671,3526,SCH-070,Secondary,Somalia,2025-12-11,Dropped
2672,1119,SCH-073,Adult Learning,Somalia,2026-03-13,Enrolled
2673,558,SCH-010,Secondary,Somalia,2026-02-27,Enrolled
2674,898,SCH-050,Vocational,Kenya,2026-06-12,Enrolled
2675,885,SCH-036,Secondary,Uganda,2025-01-27,Completed
2676,4726,SCH-072,Adult Learning,Uganda,2025-03-16,Dropped
2677,99,SCH-077,Primary,Ethiopia,2025-05-18,Dropped
2678,4761,SCH-029,Vocational,South Sudan,2024-08-04,Enrolled
2679,253,SCH-041,Adult Learning,Ethiopia,2024-09-19,Enrolled
2680,1844,SCH-047,Vocational,Somalia,2025-12-08,Completed
2681,1,SCH-033,Primary,Somalia,2024-08-28,Dropped
2682,566,SCH-015,Secondary,Somalia,2025-08-23,Completed
2683,3755,SCH-052,Vocational,South Sudan,2025-01-09,Dropped
2684,278,SCH-064,Secondary,Ethiopia,2024-12-04,Completed
2685,3929,SCH-063,Adult Learning,Somalia,2025-12-07,Enrolled
2686,259,SCH-049,Secondary,Ethiopia,2025-09-19,Dropped
2687,778,SCH-063,Vocational,Kenya,2025-10-04,Completed
2688,2549,SCH-017,Adult Learning,Kenya,2025-04-15,Completed
2689,876,SCH-040,Vocational,Kenya,2026-07-13,Completed
2690,4710,SCH-013,Secondary,Somalia,2026-03-23,Dropped
2691,1005,SCH-071,Secondary,Somalia,2025-08-22,Dropped
2692,3125,SCH-047,Secondary,Uganda,2024-09-16,Dropped
2693,3944,SCH-038,Vocational,South Sudan,2025-09-26,Enrolled
2694,1792,SCH-040,Adult Learning,Somalia,2026-04-08,Enrolled
2695,1855,SCH-067,Primary,Somalia,2026-02-25,Dropped
2696,4821,SCH-071,Adult Learning,Kenya,2024-10-26,Dropped
2697,303,SCH-033,Adult Learning,South Sudan,2025-07-27,Dropped
2698,1173,SCH-062,Primary,Kenya,2025-08-26,Dropped
2699,2572,SCH-034,Secondary,South Sudan,2025-05-03,Dropped
2700,1770,SCH-067,Adult Learning,Somalia,2024-10-15,Dropped
2701,3483,SCH-030,Vocational,Somalia,2025-02-13,Enrolled
2702,118,SCH-070,Secondary,Uganda,2026-03-21,Completed
2703,1320,SCH-068,Adult Learning,Ethiopia,2025-12-29,Dropped
2704,3008,SCH-073,Primary,South Sudan,2025-05-29,Completed
2705,2757,SCH-002,Adult Learning,Kenya,2024-10-24,Completed
2706,1239,SCH-023,Secondary,Kenya,2025-12-13,Enrolled
2707,749,SCH-067,Primary,Uganda,2025-09-05,Enrolled
2708,1505,SCH-016,Secondary,Ethiopia,2025-12-12,Enrolled
2709,1628,SCH-015,Primary,Uganda,2026-04-20,Dropped
2710,346,SCH-039,Primary,South Sudan,2025-02-05,Dropped
2711,2259,SCH-031,Vocational,Somalia,2025-11-19,Dropped
2712,492,SCH-010,Secondary,South Sudan,2024-10-16,Completed
2713,3340,SCH-077,Vocational,Somalia,2026-06-22,Completed
2714,4733,SCH-051,Vocational,Somalia,2025-04-09,Enrolled
2715,3889,SCH-033,Secondary,Uganda,2025-06-30,Enrolled
2716,683,SCH-034,Adult Learning,Somalia,2025-05-02,Enrolled
2717,1848,SCH-066,Vocational,Somalia,2026-01-31,Enrolled
2718,374,SCH-058,Vocational,Somalia,2025-10-07,Enrolled
2719,2019,SCH-001,Adult Learning,Ethiopia,2025-03-15,Dropped
2720,1313,SCH-080,Primary,South Sudan,2025-09-10,Dropped
2721,768,SCH-071,Adult Learning,Kenya,2026-06-24,Dropped
2722,2250,SCH-046,Secondary,Somalia,2025-05-22,Completed
2723,176,SCH-069,Adult Learning,Somalia,2024-10-25,Completed
2724,3613,SCH-069,Vocational,Uganda,2025-03-27,Completed
2725,2852,SCH-035,Primary,Uganda,2025-06-13,Completed
2726,3457,SCH-002,Secondary,South Sudan,2026-07-04,Enrolled
2727,314,SCH-063,Adult Learning,Ethiopia,2024-11-08,Enrolled
2728,2830,SCH-050,Primary,Somalia,2024-11-22,Enrolled
2729,1857,SCH-047,Secondary,South Sudan,2025-11-27,Enrolled
2730,1617,SCH-039,Secondary,Kenya,2026-05-15,Completed
2731,4422,SCH-011,Adult Learning,Ethiopia,2025-04-12,Dropped
2732,4847,SCH-026,Adult Learning,Somalia,2026-01-03,Completed
2733,1724,SCH-002,Secondary,Somalia,2026-06-23,Dropped
2734,1406,SCH-009,Secondary,Ethiopia,2026-03-13,Completed
2735,1810,SCH-061,Secondary,Somalia,2026-03-18,Dropped
2736,355,SCH-027,Adult Learning,Uganda,2025-06-25,Enrolled
2737,2113,SCH-030,Vocational,Ethiopia,2025-03-12,Completed
2738,1871,SCH-038,Secondary,Kenya,2024-10-10,Completed
2739,3646,SCH-039,Primary,Kenya,2025-03-23,Completed
2740,4398,SCH-056,Primary,Uganda,2026-03-13,Dropped
2741,4553,SCH-031,Adult Learning,Ethiopia,2026-03-09,Enrolled
2742,4044,SCH-070,Primary,Somalia,2026-06-17,Enrolled
2743,4273,SCH-021,Primary,South Sudan,2025-05-08,Enrolled
2744,3847,SCH-016,Adult Learning,Kenya,2026-05-17,Completed
2745,2448,SCH-043,Primary,Ethiopia,2025-10-09,Completed
2746,3535,SCH-057,Vocational,Ethiopia,2026-03-26,Completed
2747,1290,SCH-022,Adult Learning,Kenya,2025-06-13,Completed
2748,1281,SCH-024,Secondary,Ethiopia,2026-05-15,Enrolled
2749,2977,SCH-034,Vocational,Uganda,2024-12-14,Completed
2750,369,SCH-056,Primary,Kenya,2024-11-19,Enrolled
2751,4018,SCH-012,Secondary,South Sudan,2025-10-24,Dropped
2752,903,SCH-067,Primary,Somalia,2025-03-08,Enrolled
2753,2361,SCH-001,Secondary,Somalia,2026-01-17,Enrolled
2754,852,SCH-076,Primary,South Sudan,2025-01-14,Enrolled
2755,4565,SCH-052,Primary,Ethiopia,2024-07-29,Enrolled
2756,3811,SCH-078,Vocational,Ethiopia,2026-04-08,Completed
2757,1463,SCH-006,Secondary,Uganda,2025-04-26,Dropped
2758,3660,SCH-067,Adult Learning,Kenya,2024-11-10,Enrolled
2759,2905,SCH-067,Secondary,Somalia,2025-12-11,Completed
2760,4218,SCH-051,Adult Learning,South Sudan,2024-11-23,Dropped
2761,4721,SCH-007,Primary,Somalia,2026-02-04,Completed
2762,4906,SCH-038,Adult Learning,Kenya,2025-10-29,Dropped
2763,1485,SCH-024,Secondary,Somalia,2025-06-30,Completed
2764,4937,SCH-016,Vocational,Ethiopia,2024-10-15,Completed
2765,942,SCH-041,Adult Learning,Kenya,2025-02-19,Completed
2766,2436,SCH-022,Secondary,Ethiopia,2026-02-11,Dropped
2767,2343,SCH-047,Secondary,South Sudan,2026-05-02,Enrolled
2768,22,SCH-054,Primary,South Sudan,2025-07-19,Completed
2769,761,SCH-003,Primary,Ethiopia,2026-03-25,Completed
2770,2160,SCH-061,Vocational,Uganda,2026-05-13,Dropped
2771,2805,SCH-059,Adult Learning,Kenya,2025-05-12,Enrolled
2772,3184,SCH-075,Vocational,Kenya,2024-08-02,Completed
2773,2533,SCH-031,Adult Learning,Somalia,2024-12-28,Dropped
2774,3562,SCH-010,Vocational,Kenya,2024-12-28,Enrolled
2775,1970,SCH-058,Primary,Ethiopia,2025-08-20,Completed
2776,4617,SCH-035,Adult Learning,Somalia,2026-04-13,Enrolled
2777,265,SCH-030,Vocational,Somalia,2024-12-05,Enrolled
2778,2684,SCH-028,Vocational,Kenya,2025-04-25,Enrolled
2779,57,SCH-058,Primary,Somalia,2025-08-25,Dropped
2780,3117,SCH-058,Secondary,Uganda,2025-06-27,Enrolled
2781,2402,SCH-014,Adult Learning,Ethiopia,2025-12-12,Dropped
2782,2796,SCH-042,Adult Learning,Uganda,2025-09-08,Enrolled
2783,332,SCH-018,Vocational,Kenya,2025-01-31,Completed
2784,2826,SCH-017,Vocational,South Sudan,2025-11-04,Enrolled
2785,2527,SCH-054,Vocational,Uganda,2025-08-20,Enrolled
2786,4879,SCH-058,Vocational,Ethiopia,2026-03-30,Completed
2787,4361,SCH-029,Vocational,Uganda,2025-06-03,Completed
2788,3928,SCH-005,Vocational,Somalia,2025-04-04,Dropped
2789,3828,SCH-080,Secondary,Kenya,2025-03-15,Dropped
2790,4225,SCH-026,Primary,Somalia,2025-11-06,Completed
2791,2694,SCH-040,Primary,South Sudan,2025-11-09,Completed
2792,4195,SCH-028,Secondary,Kenya,2025-02-24,Completed
2793,798,SCH-055,Primary,Kenya,2026-05-25,Completed
2794,4436,SCH-063,Secondary,South Sudan,2025-05-11,Enrolled
2795,366,SCH-043,Primary,Ethiopia,2026-01-01,Completed
2796,3094,SCH-067,Vocational,Somalia,2025-03-25,Enrolled
2797,3213,SCH-034,Primary,South Sudan,2024-09-30,Dropped
2798,487,SCH-015,Vocational,Somalia,2025-10-03,Completed
2799,4318,SCH-080,Secondary,Uganda,2024-10-02,Dropped
2800,2795,SCH-049,Secondary,South Sudan,2026-01-24,Completed
2801,1984,SCH-028,Adult Learning,Uganda,2026-05-04,Completed
2802,4158,SCH-064,Primary,Ethiopia,2025-10-23,Enrolled
2803,1815,SCH-079,Secondary,Somalia,2025-07-17,Completed
2804,1032,SCH-006,Vocational,Somalia,2025-12-05,Completed
2805,1872,SCH-050,Secondary,Ethiopia,2025-02-26,Dropped
2806,4421,SCH-056,Vocational,Ethiopia,2025-12-13,Completed
2807,4666,SCH-080,Vocational,Uganda,2026-06-13,Enrolled
2808,3540,SCH-040,Vocational,Uganda,2026-03-30,Completed
2809,1274,SCH-066,Secondary,South Sudan,2026-04-18,Completed
2810,4005,SCH-009,Adult Learning,South Sudan,2025-08-17,Enrolled
2811,4163,SCH-037,Secondary,Kenya,2025-08-07,Enrolled
2812,2850,SCH-017,Vocational,Kenya,2025-10-09,Completed
2813,1501,SCH-048,Secondary,Somalia,2025-04-21,Enrolled
2814,447,SCH-066,Vocational,Kenya,2025-02-04,Dropped
2815,3793,SCH-010,Vocational,Kenya,2025-04-04,Enrolled
2816,3939,SCH-009,Vocational,South Sudan,2024-12-13,Completed
2817,688,SCH-044,Adult Learning,Somalia,2025-01-18,Enrolled
2818,2329,SCH-010,Adult Learning,South Sudan,2025-12-31,Enrolled
2819,4736,SCH-045,Primary,Uganda,2025-07-07,Enrolled
2820,3853,SCH-076,Adult Learning,Somalia,2026-01-06,Dropped
2821,198,SCH-033,Secondary,Uganda,2025-02-14,Dropped
2822,3335,SCH-025,Adult Learning,Kenya,2024-11-28,Dropped
2823,3117,SCH-039,Adult Learning,South Sudan,2024-09-24,Dropped
2824,3425,SCH-043,Primary,Ethiopia,2024-11-14,Dropped
2825,4537,SCH-038,Vocational,Somalia,2025-08-01,Completed
2826,3418,SCH-045,Secondary,South Sudan,2025-02-18,Enrolled
2827,4273,SCH-074,Primary,Uganda,2025-04-18,Completed
2828,2901,SCH-055,Vocational,Uganda,2025-12-11,Enrolled
2829,3804,SCH-038,Vocational,Uganda,2025-10-19,Completed
2830,222,SCH-006,Primary,Uganda,2026-04-06,Enrolled
2831,4749,SCH-061,Primary,Kenya,2026-03-08,Completed
2832,1577,SCH-014,Secondary,Kenya,2026-05-14,Enrolled
2833,2114,SCH-006,Vocational,South Sudan,2025-09-13,Enrolled
2834,2154,SCH-064,Primary,South Sudan,2025-09-01,Enrolled
2835,4413,SCH-034,Secondary,South Sudan,2024-12-09,Completed
2836,2239,SCH-008,Primary,Ethiopia,2024-10-23,Dropped
2837,1534,SCH-046,Adult Learning,South Sudan,2026-02-04,Enrolled
2838,626,SCH-030,Adult Learning,Uganda,2025-10-02,Completed
2839,1129,SCH-070,Primary,Uganda,2024-08-20,Completed
2840,1685,SCH-069,Primary,South Sudan,2026-04-16,Completed
2841,791,SCH-026,Adult Learning,Kenya,2026-04-06,Dropped
2842,1966,SCH-065,Secondary,Uganda,2026-02-04,Completed
2843,1472,SCH-071,Secondary,Kenya,2026-05-18,Completed
2844,1568,SCH-009,Secondary,Ethiopia,2025-09-10,Completed
2845,3361,SCH-005,Adult Learning,Uganda,2026-07-03,Dropped
2846,3929,SCH-073,Adult Learning,Somalia,2024-08-18,Dropped
2847,3307,SCH-080,Vocational,Kenya,2026-03-16,Completed
