distribution_id,project_id,beneficiary_id,food_item,quantity,unit,country,distribution_date,warehouse_code
2880,27,2296,Beans,58,kg,Uganda,2025-11-07,WH-001
2881,14,3532,Beans,55,kg,Uganda,2025-06-18,WH-002
2882,30,1445,Cooking Oil,65,kg,Kenya,2025-01-16,WH-003
2883,15,1454,Beans,20,kg,Uganda,2025-05-28,WH-004
2884,6,1215,Maize Flour,25,kg,South Sudan,2025-12-02,WH-001
2885,6,4858,Sugar,24,kg,Somalia,2025-08-04,WH-003
2886,17,397,Sugar,47,kg,Ethiopia,2024-09-26,WH-001
2887,20,872,Beans,100,kg,Kenya,2026-01-17,WH-003
2888,9,2793,Cooking Oil,39,kg,South Sudan,2025-07-28,WH-004
2889,5,725,Beans,7,kg,Uganda,2024-10-23,WH-001
2890,11,159,Salt,1,kg,Somalia,2025-05-10,WH-004
2891,25,2202,Sugar,79,kg,Kenya,2024-10-05,WH-004
2892,12,546,Salt,45,kg,South Sudan,2026-05-12,WH-003
2893,2,4094,Cooking Oil,85,kg,Kenya,2025-11-16,WH-004
2894,10,2871,Sugar,67,kg,Kenya,2025-06-17,WH-003
2895,23,1186,Rice,34,kg,South Sudan,2025-06-19,WH-002
2896,7,4583,Beans,30,kg,Uganda,2025-11-16,WH-003
2897,12,2179,Beans,67,kg,Somalia,2026-03-31,WH-003
2898,12,4028,Maize Flour,97,kg,Somalia,2025-02-07,WH-003
2899,16,4616,Salt,4,kg,Ethiopia,2025-04-27,WH-001
2900,12,2728,Lentils,43,kg,South Sudan,2025-04-02,WH-002
2901,10,1978,Lentils,13,kg,South Sudan,2024-12-13,WH-003
2902,27,2844,Beans,6,kg,Ethiopia,2024-11-19,WH-001
2903,13,1511,Lentils,30,kg,Uganda,2025-05-04,WH-004
2904,1,4624,Maize Flour,18,kg,South Sudan,2025-10-04,WH-001
2905,24,3625,Beans,70,kg,Uganda,2026-07-01,WH-002
2906,18,4081,Sugar,30,kg,Somalia,2025-04-15,WH-001
2907,8,3470,Salt,88,kg,Kenya,2025-08-01,WH-001
2908,26,760,Beans,56,kg,Somalia,2025-01-17,WH-004
2909,8,2952,Cooking Oil,31,kg,Ethiopia,2026-05-05,WH-001
2910,6,1870,Rice,66,kg,Ethiopia,2025-11-23,WH-004
2911,3,1124,Beans,99,kg,Uganda,2026-04-29,WH-002
2912,4,1575,Cooking Oil,61,kg,Uganda,2026-06-30,WH-002
2913,21,168,Beans,43,kg,Ethiopia,2026-02-07,WH-002
2914,13,1277,Maize Flour,68,kg,Uganda,2025-11-08,WH-002
2915,23,2384,Beans,93,kg,Uganda,2025-05-17,WH-004
2916,24,1027,Beans,78,kg,Ethiopia,2026-04-20,WH-002
2917,16,3367,Lentils,96,kg,South Sudan,2025-01-26,WH-001
2918,25,701,Beans,34,kg,Ethiopia,2026-03-07,WH-004
2919,11,1429,Cooking Oil,51,kg,Ethiopia,2026-05-09,WH-001
2920,11,808,Rice,7,kg,Ethiopia,2025-03-04,WH-002
2921,3,3808,Lentils,62,kg,Ethiopia,2026-04-18,WH-001
2922,17,2611,Lentils,23,kg,Kenya,2025-09-25,WH-004
2923,4,1841,Lentils,72,kg,Ethiopia,2025-12-25,WH-004
2924,30,2655,Salt,11,kg,Somalia,2025-07-18,WH-004
2925,8,2235,Rice,39,kg,Uganda,2025-05-09,WH-002
2926,15,4634,Maize Flour,40,kg,Uganda,2025-12-05,WH-001
2927,27,4366,Cooking Oil,55,kg,Ethiopia,2026-05-31,WH-001
2928,10,2230,Cooking Oil,3,kg,Somalia,2025-02-22,WH-001
2929,22,1794,Lentils,55,kg,Somalia,2025-07-07,WH-002
2930,30,1463,Salt,10,kg,South Sudan,2026-04-24,WH-002
2931,20,1590,Lentils,55,kg,Ethiopia,2024-09-22,WH-003
2932,21,3707,Salt,98,kg,Somalia,2026-05-31,WH-001
2933,25,1678,Beans,16,kg,Kenya,2024-07-31,WH-001
2934,26,4739,Sugar,87,kg,Ethiopia,2025-11-21,WH-002
2935,8,4682,Lentils,79,kg,Kenya,2024-11-10,WH-003
2936,24,1815,Cooking Oil,2,kg,Somalia,2025-06-10,WH-001
2937,28,1520,Salt,69,kg,Ethiopia,2026-02-04,WH-003
2938,7,2835,Rice,90,kg,Ethiopia,2025-11-26,WH-004
2939,8,3636,Lentils,77,kg,Somalia,2025-10-30,WH-003
2940,18,1938,Rice,68,kg,Kenya,2024-08-24,WH-004
2941,9,1168,Lentils,99,kg,South Sudan,2025-12-21,WH-001
2942,26,151,Rice,90,kg,South Sudan,2026-03-21,WH-001
2943,13,3216,Sugar,9,kg,Kenya,2026-06-21,WH-001
2944,9,2742,Maize Flour,72,kg,Uganda,2024-12-08,WH-004
2945,11,1663,Salt,10,kg,Kenya,2024-09-26,WH-003
2946,24,1306,Lentils,95,kg,Ethiopia,2025-04-30,WH-003
2947,27,122,Lentils,28,kg,Somalia,2025-05-25,WH-004
2948,5,4159,Cooking Oil,100,kg,Somalia,2024-08-19,WH-004
2949,16,1936,Lentils,65,kg,South Sudan,2024-09-21,WH-004
2950,14,392,Cooking Oil,23,kg,South Sudan,2026-06-25,WH-002
2951,2,2171,Beans,80,kg,Somalia,2025-07-17,WH-002
2952,23,4375,Salt,78,kg,Ethiopia,2025-09-04,WH-004
2953,8,2423,Lentils,44,kg,Kenya,2026-07-17,WH-002
2954,5,4660,Cooking Oil,73,kg,Somalia,2025-11-02,WH-002
2955,12,4208,Maize Flour,5,kg,Ethiopia,2026-05-15,WH-003
2956,30,2423,Maize Flour,10,kg,South Sudan,2024-08-23,WH-002
2957,28,1961,Cooking Oil,42,kg,Kenya,2025-01-05,WH-002
2958,18,214,Lentils,57,kg,South Sudan,2025-06-02,WH-004
2959,19,2589,Rice,48,kg,Somalia,2025-06-18,WH-004
2960,8,1426,Sugar,58,kg,Uganda,2025-04-02,WH-004
2961,4,541,Beans,16,kg,Kenya,2025-05-09,WH-001
2962,3,3751,Maize Flour,34,kg,Uganda,2026-05-26,WH-003
2963,21,2203,Beans,3,kg,Ethiopia,2025-09-25,WH-004
2964,24,3881,Beans,59,kg,South Sudan,2024-07-25,WH-002
2965,11,2818,Cooking Oil,28,kg,Somalia,2024-09-30,WH-001
2966,8,1801,Cooking Oil,84,kg,Ethiopia,2025-07-20,WH-003
2967,17,4798,Lentils,81,kg,Uganda,2024-09-29,WH-002
2968,13,4164,Maize Flour,78,kg,Ethiopia,2026-05-11,WH-004
2969,20,2041,Cooking Oil,54,kg,Ethiopia,2026-06-17,WH-003
2970,10,3262,Sugar,81,kg,Ethiopia,2024-10-24,WH-002
2971,13,2094,Salt,59,kg,Kenya,2026-04-13,WH-001
2972,20,1523,Beans,55,kg,Kenya,2025-12-14,WH-004
2973,10,2587,Maize Flour,3,kg,Uganda,2025-09-23,WH-003
2974,2,1211,Rice,26,kg,South Sudan,2026-03-07,WH-004
2975,28,1053,Maize Flour,30,kg,Uganda,2024-10-06,WH-001
2976,27,514,Cooking Oil,38,kg,Uganda,2025-12-24,WH-002
2977,16,1237,Cooking Oil,80,kg,Somalia,2026-04-27,WH-004
2978,23,3224,Cooking Oil,22,kg,Uganda,2025-06-28,WH-001
2979,24,2209,Rice,81,kg,Somalia,2025-12-16,WH-001
2980,20,160,Rice,23,kg,Uganda,2026-05-24,WH-003
2981,2,1221,Rice,26,kg,Ethiopia,2025-02-02,WH-001
2982,19,4606,Rice,94,kg,Uganda,2024-08-09,WH-004
2983,21,1840,Maize Flour,8,kg,Uganda,2026-04-03,WH-001
2984,7,2422,Maize Flour,15,kg,Ethiopia,2024-12-07,WH-004
2985,15,4453,Beans,52,kg,Ethiopia,2025-04-15,WH-003
2986,15,3589,Cooking Oil,60,kg,Ethiopia,2025-08-30,WH-003
2987,19,973,Beans,9,kg,Uganda,2025-02-18,WH-002
2988,2,2814,Lentils,90,kg,South Sudan,2026-02-22,WH-001
2989,6,4886,Rice,33,kg,Kenya,2025-07-07,WH-002
2990,3,1102,Rice,84,kg,Uganda,2025-11-04,WH-001
2991,16,82,Lentils,37,kg,Kenya,2025-02-25,WH-002
2992,23,3230,Maize Flour,53,kg,Uganda,2026-05-24,WH-004
2993,12,2532,Salt,100,kg,Somalia,2025-11-26,WH-003
2994,30,1372,Salt,98,kg,South Sudan,2025-05-23,WH-003
2995,15,3845,Lentils,35,kg,South Sudan,2025-11-27,WH-004
2996,28,3447,Cooking Oil,35,kg,Uganda,2026-06-01,WH-003
2997,19,4577,Sugar,46,kg,Kenya,2025-01-18,WH-003
2998,10,3306,Salt,96,kg,Uganda,2026-07-10,WH-004
2999,29,1630,Maize Flour,54,kg,South Sudan,2025-10-08,WH-002
3000,19,3361,Rice,54,kg,Uganda,2024-09-19,WH-002
3001,23,3177,Beans,78,kg,Uganda,2026-07-08,WH-004
3002,26,396,Beans,48,kg,Kenya,2025-10-06,WH-003
3003,5,4281,Beans,91,kg,Somalia,2025-04-01,WH-001
3004,13,2578,Maize Flour,41,kg,Kenya,2025-01-30,WH-004
3005,6,569,Salt,22,kg,Somalia,2025-04-24,WH-002
3006,12,1441,Lentils,37,kg,Uganda,2026-05-12,WH-002
3007,15,497,Rice,55,kg,Ethiopia,2025-04-13,WH-004
3008,12,3396,Salt,38,kg,South Sudan,2025-08-12,WH-004
3009,5,2117,Lentils,22,kg,South Sudan,2026-01-14,WH-002
3010,20,1175,Salt,7,kg,Kenya,2024-08-15,WH-004
3011,10,3254,Salt,53,kg,South Sudan,2024-09-23,WH-001
3012,24,1154,Lentils,89,kg,South Sudan,2025-05-15,WH-001
3013,28,2421,Salt,35,kg,South Sudan,2024-08-28,WH-003
3014,25,4753,Sugar,70,kg,Kenya,2025-07-10,WH-003
3015,4,589,Salt,95,kg,Somalia,2024-08-24,WH-003
3016,16,512,Rice,41,kg,Uganda,2025-12-09,WH-003
3017,15,405,Rice,72,kg,Uganda,2024-08-31,WH-001
3018,30,505,Sugar,8,kg,South Sudan,2026-02-16,WH-003
3019,25,13,Salt,3,kg,Uganda,2025-09-14,WH-002
3020,8,3979,Salt,29,kg,Ethiopia,2025-07-19,WH-001
3021,16,1321,Lentils,87,kg,Kenya,2026-03-13,WH-003
3022,8,3921,Cooking Oil,97,kg,Uganda,2025-01-10,WH-003
3023,29,3550,Sugar,70,kg,Ethiopia,2025-09-07,WH-002
3024,28,270,Cooking Oil,34,kg,South Sudan,2026-06-07,WH-004
3025,7,3605,Maize Flour,77,kg,Kenya,2024-07-22,WH-004
3026,22,881,Sugar,85,kg,Kenya,2024-08-20,WH-002
3027,5,2692,Beans,95,kg,South Sudan,2025-01-09,WH-001
3028,13,2789,Salt,8,kg,Uganda,2025-10-11,WH-002
3029,5,1720,Lentils,70,kg,Somalia,2024-10-17,WH-001
3030,30,2011,Sugar,54,kg,Uganda,2026-03-03,WH-003
3031,2,367,Maize Flour,30,kg,Kenya,2025-05-14,WH-003
3032,27,3184,Sugar,34,kg,Ethiopia,2025-05-21,WH-004
3033,26,4477,Salt,94,kg,Uganda,2025-01-15,WH-001
3034,22,4029,Rice,85,kg,Kenya,2026-01-23,WH-002
3035,5,4231,Lentils,43,kg,Uganda,2024-10-03,WH-002
3036,6,2580,Lentils,7,kg,Uganda,2025-05-23,WH-001
3037,14,819,Lentils,51,kg,Somalia,2025-08-11,WH-003
3038,18,1985,Salt,68,kg,Somalia,2024-10-01,WH-003
3039,20,947,Sugar,57,kg,Ethiopia,2025-08-18,WH-003
3040,14,2509,Lentils,46,kg,South Sudan,2025-06-21,WH-002
3041,30,484,Salt,60,kg,Somalia,2025-05-14,WH-003
3042,5,227,Beans,28,kg,Kenya,2025-06-02,WH-002
3043,10,2929,Salt,93,kg,Somalia,2025-01-05,WH-003
3044,12,2148,Salt,27,kg,Kenya,2025-03-22,WH-004
3045,18,4063,Beans,24,kg,Ethiopia,2026-01-10,WH-002
3046,19,3882,Salt,89,kg,Kenya,2025-04-29,WH-003
3047,8,4894,Rice,92,kg,Somalia,2025-12-30,WH-003
3048,25,3027,Salt,24,kg,South Sudan,2026-06-17,WH-003
3049,12,3513,Lentils,7,kg,Uganda,2025-01-31,WH-004
3050,10,3910,Maize Flour,4,kg,Uganda,2025-05-29,WH-004
3051,26,4121,Cooking Oil,84,kg,Somalia,2025-08-01,WH-003
3052,22,4384,Sugar,94,kg,Somalia,2026-05-04,WH-002
3053,14,4721,Beans,33,kg,Ethiopia,2024-12-15,WH-002
3054,17,2620,Maize Flour,49,kg,Kenya,2025-02-18,WH-003
3055,22,892,Rice,3,kg,Kenya,2025-12-09,WH-002
3056,9,4211,Salt,57,kg,Uganda,2025-03-19,WH-002
3057,3,4023,Maize Flour,20,kg,Uganda,2024-12-08,WH-001
3058,8,389,Cooking Oil,53,kg,Ethiopia,2025-12-15,WH-002
3059,11,1432,Maize Flour,57,kg,Uganda,2024-12-12,WH-002
3060,18,3059,Rice,25,kg,Ethiopia,2026-06-01,WH-003
3061,5,1386,Salt,60,kg,Somalia,2026-04-06,WH-003
3062,17,2368,Lentils,18,kg,Somalia,2025-06-09,WH-001
3063,24,1600,Maize Flour,15,kg,Ethiopia,2025-03-12,WH-001
3064,28,184,Maize Flour,77,kg,Ethiopia,2026-06-29,WH-002
3065,24,2510,Lentils,56,kg,Kenya,2026-05-02,WH-002
3066,19,2752,Beans,64,kg,Somalia,2025-09-25,WH-003
3067,4,2347,Rice,18,kg,Somalia,2025-01-07,WH-003
3068,26,4479,Lentils,54,kg,South Sudan,2024-09-11,WH-004
3069,5,1186,Maize Flour,32,kg,South Sudan,2025-06-08,WH-003
3070,4,2722,Lentils,18,kg,South Sudan,2026-02-27,WH-003
3071,26,1019,Salt,39,kg,Ethiopia,2025-11-28,WH-004
3072,21,1193,Rice,7,kg,Kenya,2024-11-10,WH-001
3073,15,4043,Rice,42,kg,Kenya,2025-05-22,WH-004
3074,19,1538,Beans,37,kg,South Sudan,2026-03-15,WH-004
3075,13,3645,Maize Flour,11,kg,South Sudan,2025-10-04,WH-001
3076,9,1976,Cooking Oil,12,kg,Somalia,2025-07-28,WH-003
3077,26,4132,Cooking Oil,67,kg,Kenya,2025-12-05,WH-001
3078,4,1075,Cooking Oil,89,kg,Kenya,2026-02-14,WH-002
3079,30,683,Cooking Oil,83,kg,Somalia,2025-04-08,WH-002
3080,3,815,Lentils,21,kg,Ethiopia,2025-06-26,WH-003
3081,26,242,Maize Flour,52,kg,Uganda,2024-09-27,WH-004
3082,26,2822,Sugar,18,kg,Kenya,2025-10-29,WH-003
3083,21,2311,Maize Flour,24,kg,Uganda,2025-12-27,WH-001
3084,3,2795,Lentils,26,kg,Kenya,2026-01-22,WH-002
3085,4,4219,Lentils,57,kg,Somalia,2025-04-25,WH-001
3086,15,539,Sugar,1,kg,Kenya,2026-04-27,WH-002
3087,17,4214,Sugar,13,kg,Ethiopia,2026-06-14,WH-003
3088,27,4073,Rice,56,kg,Kenya,2026-07-02,WH-002
3089,12,1503,Maize Flour,71,kg,Uganda,2026-05-29,WH-004
3090,24,3171,Rice,70,kg,Somalia,2025-12-30,WH-004
3091,4,3080,Salt,57,kg,Uganda,2025-09-18,WH-001
3092,12,3622,Rice,45,kg,Uganda,2025-11-07,WH-003
3093,12,1696,Salt,17,kg,Kenya,2025-09-27,WH-002
3094,10,3446,Beans,61,kg,Somalia,2024-09-23,WH-001
3095,9,2898,Beans,39,kg,Kenya,2026-06-03,WH-001
3096,9,4945,Maize Flour,92,kg,South Sudan,2025-10-08,WH-003
3097,29,1824,Beans,69,kg,Kenya,2025-07-28,WH-001
3098,3,2662,Sugar,93,kg,Kenya,2026-01-10,WH-004
3099,29,3583,Maize Flour,76,kg,Kenya,2026-03-18,WH-002
3100,9,2778,Sugar,71,kg,Ethiopia,2026-04-02,WH-001
3101,2,3506,Sugar,15,kg,Ethiopia,2025-01-18,WH-003
3102,23,2261,Maize Flour,67,kg,South Sudan,2025-05-06,WH-004
3103,7,1361,Sugar,71,kg,South Sudan,2025-06-05,WH-002
3104,12,4905,Lentils,56,kg,South Sudan,2024-12-14,WH-002
3105,23,985,Beans,26,kg,South Sudan,2026-06-22,WH-001
3106,12,3655,Lentils,27,kg,Somalia,2025-12-29,WH-002
3107,8,4815,Maize Flour,19,kg,Kenya,2024-08-25,WH-001
3108,25,3724,Sugar,89,kg,Somalia,2025-10-01,WH-004
3109,12,2604,Beans,21,kg,Somalia,2024-07-22,WH-004
3110,9,3566,Rice,19,kg,Somalia,2026-03-26,WH-004
3111,21,4717,Beans,29,kg,Uganda,2026-04-09,WH-004
3112,8,2938,Salt,50,kg,Somalia,2025-02-15,WH-002
3113,26,2343,Beans,68,kg,Uganda,2026-05-19,WH-004
3114,27,3096,Maize Flour,67,kg,Somalia,2026-04-30,WH-002
3115,24,4341,Lentils,5,kg,Ethiopia,2024-08-09,WH-002
3116,24,2925,Maize Flour,86,kg,South Sudan,2024-09-25,WH-003
3117,16,4905,Rice,22,kg,Somalia,2025-01-05,WH-003
3118,2,44,Maize Flour,46,kg,Kenya,2025-12-16,WH-003
3119,24,2353,Maize Flour,77,kg,Kenya,2026-01-23,WH-004
3120,26,4952,Lentils,98,kg,South Sudan,2024-09-24,WH-004
3121,10,2689,Maize Flour,93,kg,Somalia,2025-07-31,WH-004
3122,16,1952,Sugar,60,kg,Kenya,2025-04-29,WH-003
3123,9,561,Sugar,29,kg,Ethiopia,2024-10-23,WH-001
3124,30,3369,Lentils,28,kg,Uganda,2024-09-27,WH-001
3125,22,1879,Maize Flour,38,kg,South Sudan,2025-06-08,WH-002
3126,10,2081,Lentils,16,kg,Ethiopia,2025-02-13,WH-002
3127,26,3177,Maize Flour,6,kg,Uganda,2025-08-15,WH-004
3128,14,4934,Rice,24,kg,Somalia,2025-11-28,WH-002
3129,4,2709,Rice,83,kg,Kenya,2024-09-22,WH-001
3130,14,3753,Beans,66,kg,Kenya,2025-04-15,WH-003
3131,11,4118,Salt,68,kg,South Sudan,2025-04-10,WH-002
3132,24,3367,Rice,82,kg,Uganda,2025-07-25,WH-002
3133,30,3738,Sugar,80,kg,Ethiopia,2025-02-01,WH-001
3134,8,4379,Rice,63,kg,South Sudan,2026-04-19,WH-003
3135,5,4927,Cooking Oil,71,kg,Ethiopia,2025-01-13,WH-003
3136,2,2947,Cooking Oil,47,kg,Uganda,2025-10-06,WH-002
3137,9,4599,Lentils,45,kg,Somalia,2026-04-01,WH-003
3138,29,4168,Rice,86,kg,Ethiopia,2025-07-31,WH-001
3139,2,760,Beans,51,kg,Ethiopia,2024-07-29,WH-001
3140,19,2314,Salt,34,kg,Kenya,2025-05-26,WH-003
3141,3,3089,Salt,9,kg,Somalia,2024-11-02,WH-004
3142,4,4149,Lentils,68,kg,Ethiopia,2025-03-11,WH-001
3143,7,3308,Salt,11,kg,Somalia,2024-10-02,WH-004
3144,24,1508,Beans,90,kg,Somalia,2025-04-08,WH-002
3145,17,4475,Lentils,68,kg,Kenya,2025-05-17,WH-003
3146,26,3244,Beans,27,kg,South Sudan,2024-10-29,WH-002
3147,17,3113,Sugar,32,kg,South Sudan,2026-03-30,WH-004
3148,10,743,Maize Flour,29,kg,South Sudan,2024-11-27,WH-003
3149,8,3797,Lentils,36,kg,South Sudan,2025-04-30,WH-004
3150,15,144,Maize Flour,61,kg,Uganda,2025-08-25,WH-003
3151,11,347,Rice,87,kg,Somalia,2025-09-16,WH-004
3152,11,4768,Lentils,45,kg,Uganda,2026-06-26,WH-003
3153,24,3440,Cooking Oil,20,kg,Ethiopia,2025-01-30,WH-002
3154,9,214,Cooking Oil,77,kg,South Sudan,2026-07-14,WH-004
3155,9,4335,Salt,52,kg,Uganda,2025-01-04,WH-001
3156,7,3592,Beans,38,kg,Uganda,2025-12-24,WH-003
3157,22,1917,Rice,65,kg,Kenya,2025-01-02,WH-004
3158,20,2408,Beans,10,kg,Ethiopia,2026-03-20,WH-002
3159,11,4145,Lentils,18,kg,Uganda,2024-10-11,WH-001
3160,13,2593,Salt,79,kg,Uganda,2025-02-18,WH-003
3161,11,541,Lentils,84,kg,Kenya,2025-05-28,WH-001
3162,7,788,Lentils,12,kg,Kenya,2024-11-05,WH-003
3163,12,2022,Rice,25,kg,Ethiopia,2025-12-25,WH-001
3164,21,4825,Salt,84,kg,South Sudan,2025-02-06,WH-001
3165,13,1301,Beans,63,kg,Kenya,2026-04-03,WH-002
3166,13,4184,Cooking Oil,78,kg,Somalia,2026-01-17,WH-004
3167,4,1872,Rice,75,kg,Somalia,2026-05-26,WH-004
3168,10,2792,Maize Flour,90,kg,Somalia,2025-08-28,WH-003
3169,20,54,Salt,68,kg,South Sudan,2024-11-11,WH-002
3170,23,381,Rice,86,kg,Ethiopia,2025-09-11,WH-003
3171,3,2150,Lentils,80,kg,Kenya,2025-01-01,WH-002
3172,14,3444,Lentils,9,kg,Uganda,2025-07-12,WH-003
3173,4,2034,Salt,18,kg,South Sudan,2025-10-03,WH-002
3174,21,590,Maize Flour,1,kg,Uganda,2026-04-19,WH-003
3175,22,2264,Cooking Oil,11,kg,Ethiopia,2024-09-26,WH-004
3176,6,1661,Beans,7,kg,Somalia,2026-02-05,WH-003
3177,8,1584,Salt,7,kg,Ethiopia,2025-01-17,WH-002
3178,22,1773,Rice,44,kg,Ethiopia,2025-02-24,WH-001
3179,14,632,Cooking Oil,87,kg,Somalia,2026-07-11,WH-001
3180,15,4072,Lentils,79,kg,South Sudan,2025-07-02,WH-002
3181,27,226,Sugar,33,kg,Ethiopia,2024-12-25,WH-003
3182,24,859,Maize Flour,48,kg,Uganda,2024-12-12,WH-002
3183,10,4492,Cooking Oil,32,kg,Kenya,2025-04-18,WH-003
3184,2,2184,Lentils,30,kg,Kenya,2026-06-20,WH-002
3185,28,3298,Cooking Oil,76,kg,Somalia,2026-03-06,WH-003
3186,13,924,Sugar,58,kg,Kenya,2025-04-05,WH-004
3187,27,1826,Salt,15,kg,Ethiopia,2025-12-15,WH-001
3188,2,3099,Maize Flour,55,kg,Ethiopia,2025-10-18,WH-002
3189,3,4713,Maize Flour,87,kg,Kenya,2024-08-27,WH-002
3190,6,4681,Sugar,3,kg,Kenya,2026-05-08,WH-004
3191,16,324,Lentils,72,kg,Ethiopia,2026-04-10,WH-001
3192,12,2117,Cooking Oil,89,kg,Kenya,2025-12-08,WH-003
3193,3,3824,Sugar,33,kg,South Sudan,2025-01-02,WH-002
3194,24,3999,Sugar,48,kg,Uganda,2025-05-15,WH-002
3195,1,499,Lentils,33,kg,Kenya,2025-08-07,WH-002
3196,2,661,Sugar,13,kg,Ethiopia,2025-03-09,WH-001
3197,8,3149,Lentils,16,kg,Ethiopia,2024-10-13,WH-002
3198,23,3365,Maize Flour,44,kg,Kenya,2025-12-10,WH-003
3199,25,2548,Rice,44,kg,South Sudan,2025-05-12,WH-001
3200,11,958,Beans,78,kg,South Sudan,2025-06-18,WH-003
3201,15,3619,Cooking Oil,78,kg,Uganda,2025-05-12,WH-001
3202,9,559,Maize Flour,98,kg,Somalia,2025-07-17,WH-001
3203,30,1761,Cooking Oil,66,kg,Uganda,2026-04-28,WH-002
3204,26,1330,Rice,1,kg,Uganda,2026-06-09,WH-001
3205,29,1858,Rice,76,kg,Kenya,2025-12-08,WH-003
3206,30,4910,Lentils,59,kg,Kenya,2024-10-21,WH-002
3207,13,4356,Cooking Oil,21,kg,Uganda,2025-11-21,WH-004
3208,30,1114,Maize Flour,65,kg,Somalia,2026-03-20,WH-001
3209,24,309,Sugar,37,kg,Uganda,2024-11-19,WH-001
3210,14,464,Beans,29,kg,South Sudan,2024-08-13,WH-001
3211,15,3631,Sugar,16,kg,Uganda,2024-09-20,WH-001
3212,8,3344,Salt,100,kg,Kenya,2025-03-20,WH-002
3213,15,1797,Lentils,40,kg,Uganda,2025-02-09,WH-004
3214,12,587,Sugar,2,kg,Uganda,2025-12-11,WH-002
3215,6,4429,Rice,80,kg,Ethiopia,2025-11-30,WH-004
3216,3,4325,Rice,24,kg,Somalia,2024-09-19,WH-004
3217,29,2963,Salt,64,kg,Kenya,2025-03-23,WH-002
3218,10,2420,Cooking Oil,1,kg,Ethiopia,2025-01-19,WH-003
3219,17,1089,Cooking Oil,29,kg,Ethiopia,2026-04-01,WH-001
3220,23,1611,Lentils,57,kg,Somalia,2025-07-26,WH-001
3221,22,576,Beans,30,kg,Uganda,2025-05-02,WH-002
3222,24,4722,Cooking Oil,78,kg,Kenya,2026-01-10,WH-002
3223,2,1259,Sugar,89,kg,South Sudan,2025-11-05,WH-002
3224,1,4325,Salt,33,kg,Ethiopia,2025-12-15,WH-003
3225,30,1886,Sugar,33,kg,Kenya,2026-03-14,WH-002
3226,12,4581,Lentils,13,kg,South Sudan,2026-04-04,WH-004
3227,8,303,Sugar,99,kg,Ethiopia,2024-12-03,WH-004
3228,22,615,Beans,67,kg,Uganda,2026-03-30,WH-004
3229,23,3578,Beans,63,kg,South Sudan,2024-08-06,WH-004
3230,9,2147,Lentils,64,kg,Kenya,2024-09-27,WH-002
3231,1,4625,Rice,64,kg,Ethiopia,2026-01-14,WH-001
3232,9,349,Beans,96,kg,South Sudan,2024-07-19,WH-002
3233,18,578,Rice,90,kg,Ethiopia,2025-02-09,WH-001
3234,17,2915,Sugar,80,kg,Somalia,2025-01-03,WH-003
3235,24,4260,Cooking Oil,41,kg,Somalia,2026-02-14,WH-003
3236,14,652,Maize Flour,15,kg,Kenya,2025-09-16,WH-003
3237,5,3208,Sugar,75,kg,South Sudan,2026-04-06,WH-001
3238,20,2304,Lentils,57,kg,South Sudan,2025-07-24,WH-003
3239,1,3942,Lentils,48,kg,Somalia,2025-06-05,WH-001
3240,18,2871,Beans,87,kg,Kenya,2024-10-30,WH-004
3241,20,751,Salt,48,kg,Somalia,2026-07-11,WH-004
3242,27,4074,Sugar,44,kg,Kenya,2025-02-18,WH-004
3243,29,4666,Rice,12,kg,Uganda,2026-05-29,WH-003
3244,11,3616,Lentils,76,kg,South Sudan,2024-09-01,WH-002
3245,18,4020,Rice,17,kg,South Sudan,2024-09-07,WH-001
3246,12,2416,Beans,72,kg,South Sudan,2024-09-27,WH-003
3247,13,1943,Beans,100,kg,Somalia,2026-05-21,WH-001
3248,7,3896,Beans,55,kg,Somalia,2026-01-30,WH-004
3249,5,4217,Rice,82,kg,Kenya,2024-12-08,WH-003
3250,27,227,Maize Flour,9,kg,Kenya,2025-09-10,WH-001
3251,14,916,Maize Flour,31,kg,South Sudan,2026-04-24,WH-004
3252,26,3253,Lentils,72,kg,Somalia,2025-06-02,WH-003
3253,2,3633,Sugar,42,kg,Uganda,2025-03-08,WH-001
3254,13,2865,Cooking Oil,91,kg,Uganda,2025-01-09,WH-002
3255,28,3724,Lentils,90,kg,Ethiopia,2025-12-04,WH-002
3256,3,2373,Maize Flour,11,kg,Kenya,2024-12-09,WH-001
3257,11,2518,Maize Flour,56,kg,Ethiopia,2025-03-02,WH-002
3258,24,3619,Lentils,92,kg,Somalia,2024-10-07,WH-004
3259,16,1373,Cooking Oil,56,kg,Somalia,2024-08-09,WH-004
3260,14,4565,Beans,3,kg,South Sudan,2026-07-02,WH-004
3261,15,1575,Maize Flour,43,kg,Kenya,2025-01-11,WH-004
3262,17,4160,Maize Flour,29,kg,Uganda,2024-08-08,WH-003
3263,29,3517,Maize Flour,78,kg,South Sudan,2025-04-21,WH-004
3264,13,692,Beans,62,kg,Uganda,2024-09-04,WH-001
3265,30,4859,Cooking Oil,65,kg,Ethiopia,2024-09-09,WH-003
3266,7,3130,Maize Flour,58,kg,Somalia,2024-10-21,WH-002
3267,30,4440,Lentils,58,kg,Somalia,2025-12-23,WH-003
3268,5,731,Rice,75,kg,Uganda,2025-11-23,WH-001
3269,30,1626,Sugar,47,kg,Ethiopia,2025-09-07,WH-001
3270,11,1522,Rice,33,kg,Somalia,2025-05-31,WH-002
